Twitter_User_Name,Twitter_Account,Twitter_User_Description,Tweet_id,Tweet_created_at,Tweet_text
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072529184524853250,2018-12-11 16:30:58,b'RT @Drive4Wildlife: Hey @leighfrancis &amp; @lemontwittor - @paradisewlpark @drive4wildlife and @motorvision_ are heading off to Africa to help\xe2\x80\xa6'
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072511272724455424,2018-12-11 15:19:48,b'@bazilbrush737 No I\xe2\x80\x99m from Leeds'
Guy Fieri,GuyFieri,Guy Fieri,1071473081372168192,2018-12-08 18:34:24,b'Back at the ranch today makin\xe2\x80\x99 some Sunday supper! Don\xe2\x80\x99t miss a new #GuysRanchKitchen today at 12:30pm on\xe2\x80\xa6 https://t.co/UNd5tQOJOw'
Guy Fieri,GuyFieri,Guy Fieri,1071103808514576384,2018-12-07 18:07:02,"b""Revisiting some old favorites on a new episode of #DDD Nation! Don't miss it tonight on @FoodNetwork at 9 https://t.co/Sgn1ZMlDye"""
Guy Fieri,GuyFieri,Guy Fieri,1070364745121689600,2018-12-05 17:10:16,"b""Four GGG winners are back to compete on tonight's Holiday Extravaganza! New #GroceryGames tonight at 9pm https://t.co/yKUDoBKg82"""
Guy Fieri,GuyFieri,Guy Fieri,1070098686737211397,2018-12-04 23:33:03,b'In Austin for #DDD. Stopped by Jesse James shop. Dude is building it all. Wow. The knives are money! @popeofwelding https://t.co/9rC89XF8AR'
Guy Fieri,GuyFieri,Guy Fieri,1068607567910207488,2018-11-30 20:47:52,"b""Checkin' out some awesome spots on an all new #DDD! Tonight at 9 on @FoodNetwork https://t.co/F1eiNaJYlz"""
Guy Fieri,GuyFieri,Guy Fieri,1068572638467940352,2018-11-30 18:29:04,b'D&amp;D meets #DDD...Escape From Flavortown https://t.co/L5yS0Fns5t'
Guy Fieri,GuyFieri,Guy Fieri,1068313996707524608,2018-11-30 01:21:19,b'What a great reunion with our friends at @MariettaDiner. They have continued to make it bigger and better. Keep an\xe2\x80\xa6 https://t.co/xX5jsAuY41'
Guy Fieri,GuyFieri,Guy Fieri,1068252534106611712,2018-11-29 21:17:05,"b""Great havin' the one and only @zacbrownband on #DDD. Lookin' forward to an Evening To Remember benefiting\xe2\x80\xa6 https://t.co/RS56VH8KXd"""
Guy Fieri,GuyFieri,Guy Fieri,1067861349596782592,2018-11-28 19:22:40,"b""Hangin' out with @catcora @a_may and @ChefJamika on this seafood showdown! New #GroceryGames tonight on\xe2\x80\xa6 https://t.co/LPIVuzSChH"""
Guy Fieri,GuyFieri,Guy Fieri,1067290930552627200,2018-11-27 05:36:01,"b'To one of my favorite people, chef, and world humanitarian, congrats you soooo deserve this @chefjoseandres'"
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072613267015680001,2018-12-11 22:05:05,b'Feelin pretty good https://t.co/8KcNwE8Ui6'
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072551661204312067,2018-12-11 18:00:17,b'New video \nThe Worst Christmas Movie Ever Made\n https://t.co/JWRfMr1KbH https://t.co/PLVgVCarbq'
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072546538902179850,2018-12-11 17:39:56,b'RT @reyscomet: i listened once and now idk how i\xe2\x80\x99m covered in blood but this new red jacket is LIT https://t.co/LZn5Wl6I94'
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072356524381622272,2018-12-11 05:04:53,b'I\xe2\x80\x99m Gonna Kill Santa Claus\nAn absolute holiday bop based on the 1994 film The Santa Clause\nhttps://t.co/BXJzgyykcM https://t.co/3F8pQK2s3j'
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072354188540153858,2018-12-11 04:55:36,b'@BrennenTaylor You\xe2\x80\x99re hired plz wear the AirPods to the shoot'
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072325850702471173,2018-12-11 03:03:00,b'THIS* week not next sorry https://t.co/R3WtgXj6wa'
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072321664891977729,2018-12-11 02:46:22,b'Sorry THIS week not next'
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072320893471342594,2018-12-11 02:43:18,"b""Hey I'm shooting a new music video in Orlando next week and need a few extras. If you're available and want to part\xe2\x80\xa6 https://t.co/29h7Mum09X"""
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072276629928448004,2018-12-10 23:47:25,b'@MrBeastYT No thanks :/'
Danny Gonzalez,dannygonzalez,Greg | https://t.co/ECPKdoOB7T |bizdannygonzalez@gmail.com,1072272996050632704,2018-12-10 23:32:58,b'@MrBeastYT Did I win'
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1072583418792284160,2018-12-11 20:06:29,b'@justinfthompson thanks Justin :)'
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1072514354711552003,2018-12-11 15:32:03,b'RT @Mako: GOODMORNING TWITTER https://t.co/gtJ7Z9d0LZ'
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1072317347778699265,2018-12-11 02:29:13,b'ordered a small frosty and they gave me a medium https://t.co/aACITS92LF'
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1072316268534005761,2018-12-11 02:24:55,b'RT @ChadWJenkins: Daily school pickup with Jalen... https://t.co/zGOVcOz847'
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1072227477005762560,2018-12-10 20:32:06,"b'Happy Monday, everyone! https://t.co/Enp9qYq5Bd'"
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1072177305273987073,2018-12-10 17:12:44,b'@grantmcauley ~*~ trade for @Collin_McHugh ~*~'
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1071907282924040194,2018-12-09 23:19:45,"b'Down here in Shreveport, LA for the last night of the #HumanBeingTour. Ready to bomb in front of thousands of my ad\xe2\x80\xa6 https://t.co/4LMIlH86kC'"
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1071856548484395008,2018-12-09 19:58:09,b'@darlingtonnagbe You were immense this season my dude. Enjoy it!! \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c'
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1071832421916647425,2018-12-09 18:22:17,b'RT @lukedmond: So I\xe2\x80\x99ve just discovered my gate sounds like Jurassic Park. https://t.co/EA5AcDX5BO'
Aaron Chewning,AaronChewning,"""Good for you, Aaron"" - @gqmagazine. Loser of @ShortyAwards/@streamys.",1071690827506823170,2018-12-09 08:59:38,b'@jimmycthatsme The VVitch and RAW recently. Still traumatized in the best way'
Drew Gooden,drewisgooden,just guy being dude,1072238669833089024,2018-12-10 21:16:34,b'RT @tech_cadena: https://t.co/ZEZDGmNkdz'
Drew Gooden,drewisgooden,just guy being dude,1071881022869028869,2018-12-09 21:35:25,b'@WingfieldNFL hope you enjoyed your trip to south Florida. Anything eventful happen?'
Drew Gooden,drewisgooden,just guy being dude,1071878730161774592,2018-12-09 21:26:18,b'@MiamiDolphins @NFLonCBS WHY DID I GO TO LAST WEEK\xe2\x80\x99S GAME WHY DIDNT I GO TO THIS ONE THIS IS THE BEST THING IVE EVER SEEN'
Drew Gooden,drewisgooden,just guy being dude,1071510033400295426,2018-12-08 21:01:14,b'@spockmusic This is the inclusivity we all desperately need'
Drew Gooden,drewisgooden,just guy being dude,1070783806905466892,2018-12-06 20:55:28,b'RT @dannygonzalez: Really cool of YouTube to include some commentary creators in this years Rewind! https://t.co/6RJBXrlfq2'
Drew Gooden,drewisgooden,just guy being dude,1070783151323131904,2018-12-06 20:52:52,"b""YouTube Rewind? More like YouTube Fast Forward- because I'm not gonna watch it!!!"""
Drew Gooden,drewisgooden,just guy being dude,1070729596168036352,2018-12-06 17:20:03,b'@A24 @ElsieKFisher @boburnham @eighthgrademov YES YES YES YES'
Drew Gooden,drewisgooden,just guy being dude,1070424539023183872,2018-12-05 21:07:52,"b'@eddyburback That man verbally kicked his ass and called him out perfectly on his bullshit, but he thinks he won be\xe2\x80\xa6 https://t.co/EiwTW8cE2p'"
Drew Gooden,drewisgooden,just guy being dude,1070337830000439297,2018-12-05 15:23:19,"b'@ColesTwitt3r @GetMezu okay, now THIS is hella'"
Drew Gooden,drewisgooden,just guy being dude,1069978135872049154,2018-12-04 15:34:01,b'RT @bowethethird: I made this in 4 hours please hire me https://t.co/q3Aiw63eDe'
